url	imdb_url
/wiki/The_Last_King_of_Scotland_(film)	tt0455590
/wiki/The_Last_of_the_Mohicans	tt0027869
/wiki/The_Last_Picture_Show	tt0067328
/wiki/Laura_(1944_film)	tt0037008
/wiki/The_Lavender_Hill_Mob	tt0044829
/wiki/Lawrence_of_Arabia_(film)	tt0056172
/wiki/Le_Mozart_des_Pickpockets	tt0820971
/wiki/Leave_Her_to_Heaven	tt0037865
/wiki/Leaving_Las_Vegas	tt0113627
/wiki/Legends_of_the_Fall	tt0110322
/wiki/Lemony_Snicket%27s_A_Series_of_Unfortunate_Events	tt0339291
/wiki/Lend_a_Paw	tt0033824
/wiki/Les_Girls	tt0050631
/wiki/Les_Miserables_(2012_film)	tt1707386
/wiki/Let_It_Be_(film)	tt0065976
/wiki/A_Letter_to_Three_Wives	tt0041587
/wiki/Letters_from_Iwo_Jima	tt0498380
/wiki/Lieberman_in_Love	tt0113653
/wiki/Life_Is_Beautiful	tt0118799
/wiki/The_Life_of_Emile_Zola	tt0029146
/wiki/Life_of_Pi_(film)	tt0454876
/wiki/Light_in_the_Window	tt0044836
/wiki/Lili	tt0046000
/wiki/Lilies_of_the_Field_(1963_film)	tt0057251
/wiki/Limelight_(1952_film)	tt0044837
/wiki/Lincoln_(2012_film)	tt0443272
/wiki/The_Lion_in_Winter_(1968_film)	tt0063227
/wiki/The_Lion_King	tt0110357
/wiki/The_Little_Mermaid_(1989_film)	tt0097757
/wiki/Little_Miss_Sunshine	tt0449059
/wiki/A_Little_Night_Music_(film)	tt0076319
/wiki/The_Little_Orphan	tt0041592
/wiki/A_Little_Romance	tt0079477
/wiki/Little_Women_(1933_film)	tt0024264
/wiki/Little_Women_(1949_film)	tt0041594
/wiki/The_Lives_of_a_Bengal_Lancer	tt0026643
/wiki/The_Lives_of_Others	tt0405094
/wiki/The_Living_Desert	tt0046008
/wiki/Logan%27s_Run_(1976_film)	tt0074812
/wiki/Logorama	tt1563725
/wiki/The_Long_Way_Home_(1997_film)	tt0119561
/wiki/The_Longest_Day_(film)	tt0056197
/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring	tt0120737
/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King	tt0167260
/wiki/The_Lord_of_the_Rings:_The_Two_Towers	tt0167261
/wiki/Lost_Horizon_(1937_film)	tt0029162
/wiki/Lost_in_Translation_(film)	tt0335266
/wiki/The_Lost_Weekend_(film)	tt0037884
/wiki/Love_Is_a_Many-Splendored_Thing_(film)	tt0048316
/wiki/Love_Me_or_Leave_Me_(film)	tt0048317
/wiki/Love_Story_(1970_film)	tt0066011
/wiki/Lovers_and_Other_Strangers	tt0066016
/wiki/The_Lunch_Date	tt0100076
/wiki/Lust_for_Life_(film)	tt0049456
/wiki/Madame_Rosa	tt0076348
/wiki/The_Madness_of_King_George	tt0110428
/wiki/The_Magic_Machines	tt0064623
/wiki/Magoo%27s_Puddle_Jumper	tt0049510
/wiki/Main_Street_on_the_March!	tt0033866
/wiki/A_Man_and_a_Woman	tt0061138
/wiki/A_Man_for_All_Seasons_(1966_film)	tt0060665
/wiki/Man_on_Wire	tt1155592
/wiki/The_Man_Who_Knew_Too_Much_(1956_film)	tt0049470
/wiki/The_Man_Who_Planted_Trees_(film)	tt0093488
/wiki/The_Man_Who_Skied_Down_Everest	tt0073340
/wiki/Manhattan_Melodrama	tt0025464
/wiki/March_of_the_Penguins	tt0428803
/wiki/Marie_Antoinette_(2006_film)	tt0422720
/wiki/Marie-Louise_(film)	tt0037899
/wiki/Marjoe	tt0068924
/wiki/Marooned_(film)	tt0064639
/wiki/Marty_(film)	tt0048356
/wiki/Mary_Poppins_(film)	tt0058331
/wiki/MASH_(film)	tt0066026
/wiki/Mask_(film)	tt0089560
/wiki/Master_and_Commander:_The_Far_Side_of_the_World	tt0311113
/wiki/The_Matrix	tt0133093
/wiki/Maya_Lin:_A_Strong_Clear_Vision	tt0110480
/wiki/Mediterraneo	tt0102426
/wiki/Melvin_and_Howard	tt0081150
/wiki/Memoirs_of_a_Geisha_(film)	tt0397535
/wiki/Men_Against_the_Arctic	tt0048369
/wiki/Men_in_Black_(film)	tt0119654
/wiki/Mephisto_(1981_film)	tt0082736
/wiki/The_Merry_Widow_(1934_film)	tt0025493
/wiki/Michael_Clayton_(film)	tt0465538
/wiki/Midnight_Cowboy	tt0064665
/wiki/Midnight_Express_(film)	tt0077928
/wiki/Midnight_in_Paris	tt1605783
/wiki/A_Midsummer_Night%27s_Dream_(1935_film)	tt0026714
/wiki/Mighty_Aphrodite	tt0113819
/wiki/Mighty_Joe_Young_(1949_film)	tt0041650
/wiki/Mighty_Times:_The_Children%27s_March	tt0443587
/wiki/The_Milagro_Beanfield_War	tt0095638
/wiki/Mildred_Pierce_(film)	tt0037913
/wiki/Milk_(film)	tt1013753
/wiki/The_Milky_Way_(1940_film)	tt0032794
/wiki/Million_Dollar_Baby	tt0405159
/wiki/Min_and_Bill	tt0021148
/wiki/Miracle_on_34th_Street	tt0039628
/wiki/The_Miracle_Worker	tt0675644
/wiki/Misery_(film)	tt0100157
/wiki/Missing_(film)	tt0084335
/wiki/The_Mission_(1986_film)	tt0091530
/wiki/Mississippi_Burning	tt0095647
/wiki/Mister_Roberts_(1955_film)	tt0048380
/wiki/Molly%27s_Pilgrim	tt0089612
/wiki/Monster_(2003_film)	tt0340855
/wiki/Monster%27s_Ball	tt0285742
/wiki/Monsters,_Inc.	tt0198781
/wiki/The_Moon_and_the_Son:_An_Imagined_Conversation	tt0449619
/wiki/Moonbird	tt0053080
/wiki/Moonstruck	tt0093565
/wiki/The_More_the_Merrier	tt0036172
/wiki/Morning_Glory_(1933_film)	tt0024353
/wiki/Moscow_Does_not_Believe_in_Tears	tt0079579
/wiki/Mother_Wore_Tights	tt0039634
/wiki/The_Motorcycle_Diaries_(film)	tt0318462
/wiki/Moulin_Rouge_(1952_film)	tt0044926
/wiki/Moulin_Rouge!	tt0203009
/wiki/Mouse_Trouble	tt0037090
/wiki/Le_Mozart_des_pickpockets	tt0820971
/wiki/Mr._Deeds_Goes_to_Town	tt0027996
/wiki/Mr._Smith_Goes_to_Washington	tt0031679
/wiki/Mrs._Doubtfire	tt0107614
/wiki/Mrs._Miniver_(film)	tt0035093
/wiki/Munro_(film)	tt0054100
/wiki/The_Muppets_(film)	tt1204342
/wiki/Murder_on_a_Sunday_Morning	tt0307197
/wiki/Murder_on_the_Orient_Express_(1974_film)	tt0071877
/wiki/The_Music_Box	tt0023251
/wiki/Music_by_Prudence	tt1543539
/wiki/The_Music_Man_(1962_film)	tt0056262
/wiki/Mutiny_on_the_Bounty_(1935_film)	tt0026752
/wiki/My_Cousin_Vinny	tt0104952
/wiki/My_Fair_Lady_(film)	tt0058385
/wiki/My_Gal_Sal	tt0035103
/wiki/My_Left_Foot_(film)	tt0097937
/wiki/My_Mother_Dreams_the_Satan%27s_Disciples_in_New_York	tt0177023
/wiki/Mon_Oncle	tt0050706
/wiki/Mystic_River_(film)	tt0327056
/wiki/The_Naked_City	tt0040636
/wiki/Nashville_(film)	tt0073440
/wiki/National_Velvet_(film)	tt0037120
/wiki/Nature%27s_Half_Acre	tt0043839
/wiki/Naughty_Marietta_(film)	tt0026768
/wiki/Neighbours_(film)	tt0044958
/wiki/Neptune%27s_Daughter_(1949_film)	tt0041687
/wiki/Network_(film)	tt0074958
/wiki/Never_on_Sunday	tt0054198
/wiki/The_New_Tenants	tt1520428
/wiki/Nicholas_and_Alexandra	tt0067483
/wiki/The_Night_of_the_Iguana_(film)	tt0058404
/wiki/Nights_of_Cabiria	tt0050783
/wiki/Nine_from_Little_Rock	tt0058410
/wiki/No_Country_for_Old_Men_(film)	tt0477348
/wiki/No_Man%27s_Land_(2001_film)	tt0283509
/wiki/None_but_the_Lonely_Heart_(film)	tt0037135
/wiki/Norma_Rae	tt0079638
/wiki/Norman_Rockwell%27s_World..._An_American_Dream	tt0069020
/wiki/North_West_Mounted_Police_(film)	tt0032850
/wiki/A_Note_of_Triumph:_The_Golden_Age_of_Norman_Corwin	tt0491795
/wiki/Now,_Voyager	tt0035140
/wiki/Nowhere_in_Africa	tt0161860
/wiki/Number_Our_Days	tt0074987
/wiki/The_Nutty_Professor_(1996_film)	tt0117218
/wiki/An_Occurrence_at_Owl_Creek_Bridge_(film)	tt0056300
/wiki/Of_Pups_and_Puzzles	tt0033969
/wiki/An_Officer_and_a_Gentleman	tt0084434
/wiki/The_Official_Story	tt0089276
/wiki/Oklahoma!_(1955_film)	tt0048445
/wiki/The_Old_Man_and_the_Sea_(1958_film)	tt0052027
/wiki/The_Old_Man_and_the_Sea_(1999_film)	tt0207639
/wiki/The_Old_Mill	tt0029339
/wiki/Oliver!_(film)	tt0063385
/wiki/The_Omen	tt0075005
/wiki/Omnibus_(film)	tt0105051
/wiki/On_Golden_Pond_(1981_film)	tt0082846
/wiki/On_the_Town_(film)	tt0041716
/wiki/On_the_Waterfront	tt0047296
/wiki/Once_(film)	tt0907657
/wiki/One_Day_in_September	tt0230591
/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film)	tt0073486
/wiki/One_Hundred_Men_and_a_Girl	tt0029347
/wiki/One_Night_of_Love	tt0025601
/wiki/One_Survivor_Remembers	tt0114044
/wiki/One_Way_Passage	tt0023305
/wiki/One-Eyed_Men_Are_Kings	tt0071943
/wiki/Ordinary_People	tt0081283
/wiki/Out_of_Africa_(film)	tt0089755
/wiki/Overture_to_The_Merry_Wives_of_Windsor	tt0046154
/wiki/The_Paleface_(1948_film)	tt0040679
/wiki/The_Panama_Deception	tt0105089
/wiki/Panic_in_the_Streets_(film)	tt0042832
/wiki/Pan%27s_Labyrinth	tt0457430
/wiki/Papa%27s_Delicate_Condition	tt0057400
/wiki/The_Paper_Chase_(film)	tt0070509
/wiki/Paper_Moon_(film)	tt0070510
/wiki/A_Passage_to_India_(film)	tt0087892
/wiki/A_Patch_of_Blue	tt0059573
/wiki/The_Patriot_(1928_film)	tt0019257
/wiki/Patton_(film)	tt0066206
/wiki/Paul_Robeson:_Tribute_to_an_Artist	tt0079704
/wiki/Pearl_Harbor_(film)	tt0213149
/wiki/Pelle_the_Conqueror	tt0093713
/wiki/Penny_Wisdom	tt0029385
/wiki/The_Personals_(1998_American_film)	tt0176018
/wiki/Peter_and_the_Wolf_(2006_film)	tt0863136
/wiki/Phantom_of_the_Opera_(1943_film)	tt0036261
/wiki/Philadelphia_(film)	tt0107818
/wiki/The_Philadelphia_Story_(film)	tt0032904
/wiki/The_Pianist_(2002_film)	tt0253474
/wiki/The_Piano	tt0107822
/wiki/Picnic_(1955_film)	tt0048491
/wiki/The_Picture_of_Dorian_Gray_(1945_film)	tt0037988
/wiki/Pillow_Talk_(film)	tt0053172
/wiki/The_Pink_Phink	tt0058472
/wiki/Pinocchio_(1940_film)	tt0032910
/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest	tt0383574
/wiki/A_Place_in_the_Sun_(film)	tt0043924
/wiki/Places_in_the_Heart	tt0087921
/wiki/Platoon_(film)	tt0091763
/wiki/Plymouth_Adventure	tt0045039
/wiki/Pocahontas_(1995_film)	tt0114148
/wiki/Pollock_(film)	tt0183659
/wiki/Porgy_and_Bess_(film)	tt0053182
/wiki/Portrait_of_Jennie	tt0040705
/wiki/The_Poseidon_Adventure_(1972_film)	tt0069113
/wiki/Precious:_Based_on_the_Novel_%22Push%22_by_Sapphire	tt0929632
/wiki/Precious_Images	tt0091787
/wiki/Pride_and_Prejudice_(1940_film)	tt0032943
/wiki/The_Pride_of_the_Yankees	tt0035211
/wiki/The_Prime_of_Miss_Jean_Brodie_(film)	tt0064840
/wiki/The_Prince_of_Egypt	tt0120794
/wiki/Princess_O%27Rourke	tt0036277
/wiki/Princeton:_A_Search_for_Answers	tt0070561
/wiki/The_Private_Life_of_Henry_VIII	tt0024473
/wiki/The_Private_Life_of_the_Gannets	tt0029443
/wiki/Prizzi%27s_Honor	tt0089841
/wiki/The_Producers_(1968_film)	tt0063462
/wiki/Project_Hope_(film)	tt0055333
/wiki/The_Public_Pays	tt0028146
/wiki/Pulp_Fiction_(film)	tt0110912
/wiki/Purple_Rain_(film)	tt0087957
/wiki/Pygmalion_(1938_film)	tt0030637
/wiki/The_Queen_(film)	tt0436697
/wiki/Quest_(short_film)	tt0117419
/wiki/Quest_for_Fire_(film)	tt0082484
/wiki/Quicker_%27N_a_Wink	tt0032960
/wiki/Quiero_ser_(I_want_to_be_...)	tt0216131
/wiki/The_Quiet_Man	tt0045061
/wiki/Quiet_Please!	tt0038011
/wiki/Raging_Bull	tt0081398
/wiki/Raiders_of_the_Lost_Ark	tt0082971
/wiki/Rain_Man	tt0095953
/wiki/Ran_(film)	tt0089881
/wiki/Rango_(2011_film)	tt1192628
/wiki/Ratatouille_(film)	tt0382932
/wiki/Ray_(film)	tt0350258
/wiki/Ray%27s_Male_Heterosexual_Dance_Hall	tt0093826
/wiki/The_Razor%27s_Edge_(1946_film)	tt0038873
/wiki/The_Reader_(2008_film)	tt0976051
/wiki/Reap_the_Wild_Wind	tt0035244
/wiki/Rebecca_(1940_film)	tt0032976
/wiki/The_Red_Balloon	tt0048980
/wiki/The_Red_Shoes_(1948_film)	tt0040725
/wiki/The_Red_Violin	tt0120802
/wiki/Reds_(film)	tt0082979
/wiki/The_Redwoods	tt0062184
/wiki/Restoration_(1995_film)	tt0114272
/wiki/The_Resurrection_of_Broncho_Billy	tt0066294
/wiki/Star_Wars_Episode_VI:_Return_of_the_Jedi	tt0086190
/wiki/Reversal_of_Fortune	tt0100486
/wiki/The_Right_Stuff_(film)	tt0086197
/wiki/A_River_Runs_Through_It_(film)	tt0105265
/wiki/Road_to_Perdition	tt0257044
/wiki/The_Robe_(film)	tt0046247
/wiki/Robert_Frost:_A_Lover%27s_Quarrel_with_the_World	tt0057459
/wiki/Robert_Kennedy_Remembered	tt0063514
/wiki/Rocky	tt0075148
/wiki/Roman_Holiday	tt0046250
/wiki/Romeo_and_Juliet_(1968_film)	tt0063518
/wiki/Room_at_the_Top_(1959_film)	tt0053226
/wiki/A_Room_with_a_View_(film)	tt0091867
/wiki/The_Rose_Tattoo_(film)	tt0048563
/wiki/Rosemary%27s_Baby_(film)	tt0063522
/wiki/Round_Midnight_(film)	tt0090557
/wiki/Ryan_(film)	tt0414469
/wiki/Ryan%27s_Daughter	tt0066319
/wiki/Sabrina_(1954_film)	tt0047437
/wiki/Samson_and_Delilah_(1949_film)	tt0041838
/wiki/San_Francisco_(film)	tt0028216
/wiki/The_Sand_Castle	tt0075847
/wiki/The_Sandpiper	tt0059674
/wiki/Save_the_Tiger	tt0070640
/wiki/Saving_Face_(documentary)	tt2140371
/wiki/Saving_Private_Ryan	tt0120815
/wiki/Sayonara	tt0050933
/wiki/Scared_Straight!	tt0078205
/wiki/Scent_of_a_Woman_(1992_film)	tt0105323
/wiki/Schindler%27s_List	tt0108052
/wiki/Schwarzfahrer	tt0108056
/wiki/The_Scoundrel	tt0026970
/wiki/The_Sea_Around_Us_(film)	tt0044009
/wiki/The_Sea_Inside	tt0369702
/wiki/Seal_Island_(film)	tt0040763
/wiki/The_Search	tt0040765
/wiki/Searching_for_Sugar_Man	tt2125608
/wiki/Seawards_the_Great_Ships	tt0055420
/wiki/The_Secret_in_Their_Eyes	tt1305806
/wiki/The_Secret_Land	tt0040767
/wiki/Seeds_of_Destiny	tt0038919
/wiki/Sense_and_Sensibility_(film)	tt0114388
/wiki/Sentinels_of_Silence	tt0067733
/wiki/Separate_Tables_(film)	tt0052182
/wiki/A_Separation	tt1832382
/wiki/Serengeti_Shall_Not_Die	tt0053268
/wiki/Sergeant_York	tt0034167
/wiki/Session_Man_(short_film)	tt0108086
/wiki/Seven_Brides_for_Seven_Brothers_(film)	tt0047472
/wiki/Seven_Days_to_Noon	tt0042949
/wiki/The_Seventh_Veil	tt0038924
/wiki/Shaft_(1971_film)	tt0067741
/wiki/Shakespeare_in_Love	tt0138097
/wiki/Shampoo_(film)	tt0073692
/wiki/Shane_(film)	tt0046303
/wiki/Shanghai_Express_(film)	tt0023458
/wiki/She_Wore_a_Yellow_Ribbon	tt0041866
/wiki/Shine_(film)	tt0117631
/wiki/Ship_of_Fools_(film)	tt0059712
/wiki/A_Shocking_Accident	tt0084672
/wiki/The_Shop_on_Main_Street	tt0059527
/wiki/The_Shore_(film)	tt2201259
/wiki/Shrek	tt0126029
/wiki/Sideways	tt0375063
/wiki/The_Silence_of_the_Lambs_(film)	tt0102926
/wiki/The_Silent_World	tt0049518
/wiki/Silver_Linings_Playbook	tt1045658
/wiki/The_Sin_of_Madelon_Claudet	tt0022386
/wiki/Since_You_Went_Away	tt0037280
/wiki/Six_Shooter_(film)	tt0425458
/wiki/Skippy_(1931_film)	tt0022397
/wiki/Sky_Above_and_Mud_Beneath	tt0053714
/wiki/Skyfall	tt1074638
/wiki/Sleepy_Hollow_(film)	tt0162661
/wiki/Sling_Blade	tt0117666
/wiki/Slumdog_Millionaire	tt1010048
/wiki/The_Snake_Pit	tt0040806
/wiki/So_Much_for_So_Little	tt0041891
/wiki/So_This_Is_Harris!	tt0024580
/wiki/The_Social_Network	tt1285016
/wiki/The_Solid_Gold_Cadillac	tt0049777
/wiki/Some_Like_It_Hot	tt0053291
/wiki/Somebody_Up_There_Likes_Me_(film)	tt0049778
/wiki/The_Song_of_Bernadette_(film)	tt0036377
/wiki/Song_of_the_South	tt0038969
/wiki/Song_Without_End	tt0054324
/wiki/Sons_and_Lovers_(1960_film)	tt0054326
/wiki/Sons_of_Liberty_(film)	tt0031953
/wiki/Sophie%27s_Choice_(film)	tt0084707
/wiki/The_Sound_of_Music_(film)	tt0059742
/wiki/South_Pacific_(1958_film)	tt0052225
/wiki/Spartacus_(1960_film)	tt0889671
/wiki/Speaking_of_Animals_and_Their_Families	tt0035366
/wiki/Special_Delivery_(1978_film)	tt0206312
/wiki/Speed_(1994_film)	tt0111257
/wiki/Speedy_Gonzales_(film)	tt0048649
/wiki/Spider-Man_2	tt0316654
/wiki/Spirited_Away	tt0245429
/wiki/Spellbound_(1945_film)	tt0038109
/wiki/Splendor_in_the_Grass	tt0055471
/wiki/Stagecoach_(1939_film)	tt0031971
/wiki/Stairway_to_Light	tt0038114
/wiki/Stalag_17	tt0046359
/wiki/Star_in_the_Night	tt0038115
/wiki/A_Star_Is_Born_(1937_film)	tt0029606
/wiki/A_Star_Is_Born_(1976_film)	tt0075265
/wiki/Star_Trek_(film)	tt0796366
/wiki/Star_Wars_Episode_IV:_A_New_Hope	tt0076759
/wiki/State_Fair_(1945_film)	tt0038116
/wiki/The_Sting	tt0070735
/wiki/The_Stone_Carvers_(film)	tt0088177
/wiki/A_Story_of_Healing	tt0141858
/wiki/The_Story_of_Louis_Pasteur	tt0028313
/wiki/La_Strada	tt0047528
/wiki/The_Stratton_Story	tt0041928
/wiki/A_Streetcar_Named_Desire_(1951_film)	tt0044081
/wiki/Strike_Up_the_Band_(film)	tt0033110
/wiki/The_Subject_Was_Roses_(film)	tt0063654
/wiki/Summer_of_%2742	tt0067803
/wiki/Sundays_and_Cybele	tt0055910
/wiki/Sunrise:_A_Song_of_Two_Humans	tt0018455
/wiki/The_Sunshine_Boys_(film)	tt0073766
/wiki/Sunset_Boulevard_(1950_film)	tt0043014
/wiki/Superman_(film)	tt0078346
/wiki/Survival_City	tt0048677
/wiki/Suspicion_(1941_film)	tt0034248
/wiki/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street_(2007_film)	tt0408236
/wiki/Sweet_Bird_of_Youth	tt0056541
/wiki/Swing_Time	tt0028333
/wiki/Symphony_of_a_City	tt0039648
/wiki/Syriana	tt0365737
/wiki/Tabu_(1931_film)	tt0022458
/wiki/Talk_to_Her	tt0287467
/wiki/Tarzan_(1999_film)	tt0120855
/wiki/Taxi_to_the_Dark_Side	tt0854678
/wiki/Teddy,_the_Rough_Rider	tt0033138
/wiki/Teenage_Father	tt0078372
/wiki/The_Ten_Commandments_(1956_film)	tt0049833
/wiki/The_Ten-Year_Lunch:_The_Wit_and_Legend_of_the_Algonquin_Round_Table	tt0094119
/wiki/Tender_Mercies	tt0086423
/wiki/Terminator_2:_Judgment_Day	tt0103064
/wiki/Terms_of_Endearment_(film)	tt0086425
/wiki/Tess_(film)	tt0080009
/wiki/Thank_God_It%27s_Friday	tt0078382
/wiki/That_Hamilton_Woman	tt0034272
/wiki/That_Mothers_Might_Live	tt0030855
/wiki/Thelma_%26_Louise	tt0103074
/wiki/There_Will_Be_Blood	tt0469494
/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)	tt0065088
/wiki/The_Thief_of_Bagdad_(1940_film)	tt0033152
/wiki/The_Third_Man	tt0041959
/wiki/Thirty_Seconds_Over_Tokyo	tt0037366
/wiki/This_Above_All	tt0035431
/wiki/This_Charming_Man_(film)	tt0340071
/wiki/This_Is_the_Army	tt0036430
/wiki/This_Land_Is_Mine_(film)	tt0036431
/wiki/This_Mechanical_Age	tt0047578
/wiki/This_Tiny_World	tt0069373
/wiki/The_Thomas_Crown_Affair_(1968_film)	tt0063688
/wiki/Thoroughly_Modern_Millie	tt0062362
/wiki/Thoth_(film)	tt0299178
/wiki/A_Thousand_Clowns	tt0059798
/wiki/Three_Coins_in_the_Fountain_(1954_film)	tt0047580
/wiki/The_Three_Faces_of_Eve	tt0051077
/wiki/Three_Little_Pigs_(film)	tt0024660
/wiki/Three_Orphan_Kittens	tt0027100
/wiki/Through_a_Glass_Darkly_(film)	tt0055499
/wiki/Thunderball_(film)	tt0059800
/wiki/Thursday%27s_Children	tt0047585
/wiki/A_Time_for_Justice	tt0111436
/wiki/The_Time_Machine_(1960_film)	tt0054387
/wiki/A_Time_Out_of_War	tt0047587
/wiki/The_Times_of_Harvey_Milk	tt0088275
/wiki/The_Tin_Drum_(film)	tt0078875
/wiki/Tin_Pan_Alley_(film)	tt0033167
/wiki/Tin_Toy	tt0096273
/wiki/The_Titan:_Story_of_Michelangelo	tt0043050
/wiki/Titanic_(1953_film)	tt0046435
/wiki/Titanic_(1997_film)	tt0120338
/wiki/To_Be_Alive!	tt0059814
/wiki/Begin_the_Beguine_(film)	tt0084874
/wiki/To_Catch_a_Thief_(film)	tt0048728
/wiki/To_Each_His_Own_(film)	tt0039040
/wiki/To_Kill_a_Mockingbird_(film)	tt0056592
/wiki/Tom_Jones_(film)	tt0057590
/wiki/Tom_thumb_(film)	tt0052427
/wiki/Toot_Whistle_Plunk_and_Boom	tt0046442
/wiki/Tootsie	tt0084805
/wiki/Top_Gun	tt0092099
/wiki/Topkapi_(film)	tt0058672
/wiki/Topsy-Turvy	tt0151568
/wiki/Tora!_Tora!_Tora!	tt0066473
/wiki/The_Tortoise_and_the_Hare_(film)	tt0027126
/wiki/Torture_Money	tt0029684
/wiki/A_Touch_of_Class_(film)	tt0070819
/wiki/Toward_Independence	tt0040893
/wiki/The_Towering_Inferno	tt0072308
/wiki/Toyland_(film)	tt1280548
/wiki/Toy_Story_3	tt0435761
/wiki/Traffic_(2000_film)	tt0181865
/wiki/Training_Day	tt0139654
/wiki/Transatlantic_(film)	tt0022500
/wiki/Travels_With_My_Aunt_(film)	tt0069404
/wiki/The_Treasure_of_the_Sierra_Madre_(film)	tt0040897
/wiki/A_Tree_Grows_in_Brooklyn_(film)	tt0038190
/wiki/Trevor_(film)	tt0111486
/wiki/The_Trip_to_Bountiful	tt0090203
/wiki/The_True_Glory	tt0038192
/wiki/True_Grit_(1969_film)	tt0065126
/wiki/The_True_Story_of_the_Civil_War	tt0049885
/wiki/Tsotsi	tt0468565
/wiki/Tweetie_Pie	tt0039923
/wiki/Twelve_O%27Clock_High	tt0041996
/wiki/Twin_Towers_(film)	tt0344503
/wiki/Two_Arabian_Knights	tt0018515
/wiki/The_Two_Mouseketeers	tt0044157
/wiki/Two_Soldiers_(2003_film)	tt0304858
/wiki/Two_Women	tt0054749
/wiki/U-571_(film)	tt0141926
/wiki/The_Ugly_Duckling_(1939_film)	tt0032071
/wiki/Undefeated_(2011_film)	tt1860355
/wiki/Underworld_(1927_film)	tt0018526
/wiki/Unforgiven	tt0105695
/wiki/The_Untouchables_(1987_film)	tt0094226
/wiki/Up_(1984_film)	tt0088332
/wiki/Up_(2009_film)	tt1049413
/wiki/The_Usual_Suspects	tt0114814
/wiki/The_V.I.P.s	tt0057634
/wiki/Perfect_Strangers_(1945_film)	tt0037980
/wiki/Van_Gogh_(1948_film)	tt0040930
/wiki/The_Vanishing_Prairie	tt0047642
/wiki/Vicky_Cristina_Barcelona	tt0497465
/wiki/Victor_Victoria	tt0084865
/wiki/Violet_(film)	tt0083293
/wiki/The_Virgin_Spring	tt0053976
/wiki/Visas_and_Virtue	tt0141963
/wiki/Viva_Villa!	tt0025948
/wiki/Viva_Zapata!	tt0045296
/wiki/Waikiki_Wedding	tt0029742
/wiki/Walk_the_Line	tt0358273
/wiki/WALL-E	tt0910970
/wiki/Wall_Street_(1987_film)	tt0094291
/wiki/Wallace_%26_Gromit_in_The_Wrong_Trousers	tt0108598
/wiki/Wallace_%26_Gromit:_The_Curse_of_the_Were-Rabbit	tt0312004
/wiki/War_and_Peace_(film_series)	tt0063794
/wiki/The_War_Game	tt0059894
/wiki/The_War_of_the_Worlds_(1953_film)	tt0046534
/wiki/Wasp_(film)	tt0388534
/wiki/Watch_on_the_Rhine	tt0036515
/wiki/Water_Birds	tt0045314
/wiki/The_Way_of_All_Flesh_(film)	tt0019553
/wiki/The_Way_We_Were	tt0070903
/wiki/West_Bank_Story	tt0438575
/wiki/West_Side_Story_(film)	tt0055614
/wiki/The_Westerner_(film)	tt0033253
/wiki/The_Wetback_Hound	tt0051187
/wiki/What_Dreams_May_Come_(film)	tt0120889
/wiki/What_Ever_Happened_to_Baby_Jane%3F_(1962_film)	tt0056687
/wiki/When_Tomorrow_Comes_(film)	tt0032124
/wiki/When_Magoo_Flew	tt0047672
/wiki/When_We_Were_Kings	tt0118147
/wiki/When_Worlds_Collide_(1951_film)	tt0044207
/wiki/White_Nights_(1985_film)	tt0090319
/wiki/White_Shadows_in_the_South_Seas	tt0019574
/wiki/White_Wilderness_(film)	tt0052389
/wiki/Who_Are_the_DeBolts%3F_And_Where_Did_They_Get_Nineteen_Kids%3F	tt0076918
/wiki/Who_Framed_Roger_Rabbit	tt0096438
/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film)	tt0061184
/wiki/Who%27s_Who_in_Animal_Land	tt0037463
/wiki/Why_Korea%3F	tt0043135
/wiki/Why_Man_Creates	tt0063804
/wiki/Wild_Wings	tt0061192
/wiki/Wilson_(film)	tt0037465
/wiki/Wings_(film)	tt0018578
/wiki/Wings_Over_Everest	tt0024777
/wiki/Winnie_the_Pooh_and_the_Blustery_Day	tt0063819
/wiki/With_a_Song_in_My_Heart_(film)	tt0045333
/wiki/With_Byrd_at_the_South_Pole	tt0020594
/wiki/With_the_Marines_at_Tarawa	tt0037468
/wiki/Witness_(1985_film)	tt0090329
/wiki/Witness_to_War:_Dr._Charlie_Clements	tt0090330
/wiki/The_Wizard_of_Oz_(1939_film)	tt0032138
/wiki/The_Woman_in_Red_(1984_film)	tt0088414
/wiki/Woman_of_the_Year	tt0035567
/wiki/Women_%E2%80%93_for_America,_for_the_World	tt0092235
/wiki/Women_in_Love_(film)	tt0066579
/wiki/Wonder_Boys_(film)	tt0185014
/wiki/Wonder_Man_(film)	tt0038260
/wiki/The_Wonderful_World_of_the_Brothers_Grimm	tt0056700
/wiki/Woodstock_(film)	tt0066580
/wiki/Work_Experience_(film)	tt0098677
/wiki/Working_Girl	tt0096463
/wiki/World_of_Kids	tt0044218
/wiki/Wrestling_Swordfish	tt0023711
/wiki/Written_on_the_Wind	tt0049966
